matchweek,session_id,session_type,player_id,position,played_match,duration_min,total_distance_m,high_speed_running_m,sleep_hours,prev_load,rpe_load
6,MC06_03_TR03,Gym,P21,MID,0,57,2357,15.0,6.78,198.0,114
6,MC06_03_TR03,Gym,P22,FWD,0,58,2017,80.0,6.9,195.0,174
6,MC06_03_TR03,Gym,P23,DEF,0,46,1896,93.0,5.53,375.0,138
6,MC06_04_TR04,Field,P01,GK,0,61,7646,604.0,7.53,162.0,122
6,MC06_04_TR04,Field,P02,DEF,0,85,4905,712.0,6.39,188.0,340
6,MC06_04_TR04,Field,P03,DEF,0,80,4819,1135.0,7.31,106.0,240
6,MC06_04_TR04,Field,P04,DEF,0,86,7190,856.0,7.71,90.0,258
6,MC06_04_TR04,Field,P05,DEF,0,73,5417,1022.0,4.5,236.0,292
6,MC06_04_TR04,Field,P06,MID,0,62,6140,640.0,5.5,171.0,248
6,MC06_04_TR04,Field,P07,FWD,0,69,5476,1035.0,4.5,132.0,345
6,MC06_04_TR04,Field,P08,MID,0,65,4876,1141.0,5.16,208.0,260
6,MC06_04_TR04,Field,P09,FWD,0,72,6569,498.0,6.85,180.0,144
6,MC06_04_TR04,Field,P10,MID,0,69,7507,853.0,5.24,90.0,345
6,MC06_04_TR04,Field,P11,FWD,0,57,7349,782.0,5.84,244.0,171
6,MC06_04_TR04,Field,P12,DEF,0,83,4613,368.0,6.44,168.0,332
6,MC06_04_TR04,Field,P13,GK,0,74,7421,663.0,8.92,114.0,222
6,MC06_04_TR04,Field,P14,MID,0,60,4840,1063.0,6.7,186.0,120
6,MC06_04_TR04,Field,P15,MID,0,74,5648,1064.0,6.25,162.0,222
6,MC06_04_TR04,Field,P16,FWD,0,89,7436,847.0,5.45,276.0,445
6,MC06_04_TR04,Field,P17,FWD,0,80,6099,1075.0,5.67,184.0,320
6,MC06_04_TR04,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_04_TR04,Field,P19,MID,0,84,5588,857.0,7.03,183.0,252
6,MC06_04_TR04,Field,P20,DEF,0,62,7601,1163.0,7.77,195.0,248
6,MC06_04_TR04,Field,P21,MID,0,76,7426,537.0,8.62,114.0,152
6,MC06_04_TR04,Field,P22,FWD,0,75,6757,682.0,4.5,174.0,375
6,MC06_04_TR04,Field,P23,DEF,0,63,7267,1032.0,5.52,138.0,315
6,MC06_05_TR05,Field,P01,GK,0,87,6031,1222.0,7.66,122.0,261
6,MC06_05_TR05,Field,P02,DEF,0,69,7274,846.0,6.21,340.0,207
6,MC06_05_TR05,Field,P03,DEF,0,64,6746,765.0,9.5,240.0,128
6,MC06_05_TR05,Field,P04,DEF,0,80,6729,986.0,8.6,258.0,160
6,MC06_05_TR05,Field,P05,DEF,0,65,7109,979.0,7.95,292.0,130
6,MC06_05_TR05,Field,P06,MID,0,73,4284,713.0,6.99,248.0,219
6,MC06_05_TR05,Field,P07,FWD,0,78,7712,1107.0,6.18,345.0,312
6,MC06_05_TR05,Field,P08,MID,0,56,7350,628.0,6.43,260.0,224
6,MC06_05_TR05,Field,P09,FWD,0,63,6839,1037.0,6.07,144.0,189
6,MC06_05_TR05,Field,P10,MID,0,74,4596,776.0,6.45,345.0,296
6,MC06_05_TR05,Field,P11,FWD,0,61,6697,761.0,8.56,171.0,122
6,MC06_05_TR05,Field,P12,DEF,0,59,4818,529.0,,332.0,177
6,MC06_05_TR05,Field,P13,GK,0,76,7777,752.0,7.49,222.0,152
6,MC06_05_TR05,Field,P14,MID,0,66,6060,782.0,5.15,120.0,396
6,MC06_05_TR05,Field,P15,MID,0,67,7652,763.0,8.12,222.0,268
6,MC06_05_TR05,Field,P16,FWD,0,76,4541,694.0,4.5,445.0,380
6,MC06_05_TR05,Field,P17,FWD,0,79,5708,707.0,6.98,320.0,158
6,MC06_05_TR05,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_05_TR05,Field,P19,MID,0,78,5787,840.0,6.13,252.0,312
6,MC06_05_TR05,Field,P20,DEF,0,77,4663,521.0,5.87,248.0,308
6,MC06_05_TR05,Field,P21,MID,0,89,4559,784.0,7.62,152.0,267
6,MC06_05_TR05,Field,P22,FWD,0,58,6587,1060.0,6.65,375.0,174
6,MC06_05_TR05,Field,P23,DEF,0,57,4988,544.0,5.38,315.0,228
6,MC06_06_TR06,Gym,P01,GK,0,49,1449,92.0,7.95,261.0,147
6,MC06_06_TR06,Gym,P02,DEF,0,50,1760,88.0,6.0,207.0,150
6,MC06_06_TR06,Gym,P03,DEF,0,48,2397,113.0,7.91,128.0,96
6,MC06_06_TR06,Gym,P04,DEF,0,58,2153,98.0,8.29,160.0,116
6,MC06_06_TR06,Gym,P05,DEF,0,41,1551,28.0,7.0,130.0,41
6,MC06_06_TR06,Gym,P06,MID,0,58,1764,126.0,5.58,219.0,174
6,MC06_06_TR06,Gym,P07,FWD,0,55,1492,33.0,5.96,312.0,165
6,MC06_06_TR06,Gym,P08,MID,0,38,1523,105.0,6.94,224.0,76
6,MC06_06_TR06,Gym,P09,FWD,0,45,1434,77.0,5.94,189.0,180
6,MC06_06_TR06,Gym,P10,MID,0,44,1655,41.0,6.73,296.0,44
6,MC06_06_TR06,Gym,P11,FWD,0,60,1947,73.0,6.24,122.0,240
6,MC06_06_TR06,Gym,P12,DEF,0,55,2290,40.0,6.77,177.0,110
6,MC06_06_TR06,Gym,P13,GK,0,51,1644,109.0,7.6,152.0,51
6,MC06_06_TR06,Gym,P14,MID,0,50,1571,71.0,,396.0,150
6,MC06_06_TR06,Gym,P15,MID,0,60,2005,17.0,6.86,268.0,240
6,MC06_06_TR06,Gym,P16,FWD,0,39,1621,66.0,7.12,380.0,117
6,MC06_06_TR06,Gym,P17,FWD,0,46,1168,72.0,5.52,158.0,92
6,MC06_06_TR06,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_06_TR06,Gym,P19,MID,0,52,1605,60.0,7.15,312.0,104
6,MC06_06_TR06,Gym,P20,DEF,0,37,2004,73.0,6.62,308.0,111
6,MC06_06_TR06,Gym,P21,MID,0,44,1480,44.0,6.53,267.0,88
6,MC06_06_TR06,Gym,P22,FWD,0,49,2316,96.0,7.86,174.0,49
6,MC06_06_TR06,Gym,P23,DEF,0,46,1857,25.0,6.85,228.0,138
6,MC06_07_TR07,Field,P01,GK,0,67,4577,977.0,7.19,147.0,201
6,MC06_07_TR07,Field,P02,DEF,0,57,4252,405.0,5.51,150.0,228
6,MC06_07_TR07,Field,P03,DEF,0,60,6311,596.0,6.6,96.0,240
6,MC06_07_TR07,Field,P04,DEF,0,60,5162,395.0,8.67,116.0,120
6,MC06_07_TR07,Field,P05,DEF,0,77,5247,943.0,6.76,41.0,231
6,MC06_07_TR07,Field,P06,MID,0,62,6336,795.0,5.29,174.0,248
6,MC06_07_TR07,Field,P07,FWD,0,69,5291,463.0,7.73,165.0,138
6,MC06_07_TR07,Field,P08,MID,0,54,3603,377.0,8.98,76.0,54
6,MC06_07_TR07,Field,P10,MID,0,55,6066,767.0,4.88,44.0,220
6,MC06_07_TR07,Field,P11,FWD,0,53,5376,683.0,7.02,240.0,159
6,MC06_07_TR07,Field,P12,DEF,0,55,7349,621.0,6.3,110.0,165
6,MC06_07_TR07,Field,P13,GK,0,66,4131,326.0,5.95,51.0,198
6,MC06_07_TR07,Field,P14,MID,0,57,4848,649.0,4.5,150.0,285
6,MC06_07_TR07,Field,P15,MID,0,55,4559,802.0,5.49,240.0,220
6,MC06_07_TR07,Field,P16,FWD,0,55,6209,757.0,5.33,117.0,220
6,MC06_07_TR07,Field,P17,FWD,0,70,6536,652.0,6.24,92.0,210
6,MC06_07_TR07,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_07_TR07,Field,P19,MID,0,65,4728,755.0,7.51,104.0,195
6,MC06_07_TR07,Field,P20,DEF,0,61,5006,373.0,7.5,111.0,122
6,MC06_07_TR07,Field,P21,MID,0,71,4545,627.0,5.02,88.0,355
6,MC06_07_TR07,Field,P22,FWD,0,76,7252,762.0,6.63,49.0,304
6,MC06_07_TR07,Field,P23,DEF,0,53,5210,,6.16,138.0,159
6,MC06_08_M,Match,P01,GK,0,0,0,0.0,4.5,201.0,0
6,MC06_08_M,Match,P02,DEF,1,90,11259,,6.79,228.0,450
6,MC06_08_M,Match,P03,DEF,1,90,10187,1479.0,5.47,240.0,540
6,MC06_08_M,Match,P04,DEF,0,0,0,0.0,6.52,120.0,0
6,MC06_08_M,Match,P05,DEF,1,90,10157,1051.0,6.2,231.0,450
6,MC06_08_M,Match,P06,MID,0,0,0,0.0,4.96,248.0,0
6,MC06_08_M,Match,P07,FWD,1,90,9279,1473.0,7.52,138.0,360
6,MC06_08_M,Match,P08,MID,1,90,10907,1147.0,5.48,54.0,450
6,MC06_08_M,Match,P09,FWD,1,90,10861,1309.0,5.75,180.0,360
6,MC06_08_M,Match,P10,MID,1,90,10577,1271.0,5.43,220.0,360
6,MC06_08_M,Match,P11,FWD,0,0,0,0.0,5.47,159.0,0
6,MC06_08_M,Match,P12,DEF,1,90,9031,1642.0,5.98,165.0,450
6,MC06_08_M,Match,P13,GK,1,90,10191,1161.0,3.8409444672987796,198.0,630
6,MC06_08_M,Match,P14,MID,0,0,0,0.0,4.5,285.0,0
6,MC06_08_M,Match,P15,MID,1,90,10063,1532.0,6.04,220.0,450
6,MC06_08_M,Match,P16,FWD,0,0,0,0.0,4.5,220.0,0
6,MC06_08_M,Match,P17,FWD,0,0,0,0.0,5.97,210.0,0
6,MC06_08_M,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_08_M,Match,P19,MID,0,0,0,0.0,5.38,195.0,0
6,MC06_08_M,Match,P20,DEF,0,0,0,0.0,4.86,122.0,0
6,MC06_08_M,Match,P21,MID,1,90,10001,1444.0,4.5,355.0,450
6,MC06_08_M,Match,P22,FWD,0,0,0,0.0,,304.0,0
6,MC06_08_M,Match,P23,DEF,0,0,0,0.0,8.28,159.0,0
